"","ID","Source","Country","Species","Cap.year","Cap.gear","Sex","LS_Score","TL","sdtl","TWgt","sdtwgt","F.Ys.Wgt","D.T.Wgt","D.Ys.Wgt","Cls","Cli","sdcli","Clo","Len_Cl","Ts","Es","VDs","SVs","Sperm","LTW","RTW","LTWt","RTWt","CTWt","Os","Ovs","Us","OW","OWt","OvaM","OvaA","OvWM","LUWM","RUWM","LS_est","TL.pred","TWgt.pred","Cli.pred","Population","Hemisphere"
"7265","NZL05390M","CD","New Zealand","Galeorhinus galeus",2009,NA,"M",2,396.070067233319,3.36331350118188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7266","NZL05391F","CD","New Zealand","Galeorhinus galeus",2009,NA,"F",2,436.257866067174,3.59655764214918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7267","NZL05392F","CD","New Zealand","Galeorhinus galeus",2009,"LL","F",2,347.976102874909,3.06374024700722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7268","NZL05393F","CD","New Zealand","Galeorhinus galeus",2009,"LL","F",2,509.81857288346,4.06585788260758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7269","NZL05394F","CD","New Zealand","Galeorhinus galeus",2009,"LL","F",2,544.077231739239,4.24578216325786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7270","NZL05395F","CD","New Zealand","Galeorhinus galeus",2010,"Ang","F",2,392.11860654591,3.33627352994836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7271","NZL05396M","CD","New Zealand","Galeorhinus galeus",2010,"Ang","M",2,377.393495121768,3.26644693292769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7272","NZL05397F","CD","New Zealand","Galeorhinus galeus",2010,"Ang","F",2,362.733685461529,3.15539114010082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7273","NZL05398M","CD","New Zealand","Galeorhinus galeus",2010,"Ang","M",2,401.936412165586,3.41003290901954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7274","NZL05399F","CD","New Zealand","Galeorhinus galeus",2010,"Ang","F",2,391.130565900839,3.34102780615312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7275","NZL05400M","CD","New Zealand","Galeorhinus galeus",2010,"Ang","M",2,391.144179523936,3.33090979444462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7276","NZL05401M","CD","New Zealand","Galeorhinus galeus",2010,"Ang","M",2,371.541471234727,3.21091101997597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7277","NZL05402F","CD","New Zealand","Galeorhinus galeus",2010,"Ang","F",2,387.238404451788,3.32532108970363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7278","NZL05403F","CD","New Zealand","Galeorhinus galeus",2010,"Ang","F",2,352.916605265797,3.09877560444643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7279","NZL05404M","CD","New Zealand","Galeorhinus galeus",2010,"Ang","M",2,352.895882010643,3.08468597135656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7280","NZL05405F","CD","New Zealand","Galeorhinus galeus",2010,"Ang","F",2,607.847033804924,4.64677341774435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7281","NZL05406F","CD","New Zealand","Galeorhinus galeus",2011,"Ang","F",2,372.522535632786,3.21485269823045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7282","NZL05407F","CD","New Zealand","Galeorhinus galeus",2011,"Ang","F",2,377.428783816087,3.27168907975805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7283","NZL05408F","CD","New Zealand","Galeorhinus galeus",2011,"Ang","F",2,386.278637896951,3.32212227604743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7284","NZL05409M","CD","New Zealand","Galeorhinus galeus",2011,"Ang","M",2,399.997312257624,3.38117473883534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7285","NZL05410M","CD","New Zealand","Galeorhinus galeus",2011,"Ang","M",2,411.752336609451,3.45310640595307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7286","NZL05411M","CD","New Zealand","Galeorhinus galeus",2011,"Ang","M",2,401.91432047862,3.4085509733244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7287","NZL05412F","CD","New Zealand","Galeorhinus galeus",2011,"Ang","F",2,362.730307309407,3.16885789974355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7288","NZL05413M","CD","New Zealand","Galeorhinus galeus",2011,"Ang","M",2,377.398705481272,3.25360865886867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7289","NZL05414F","CD","New Zealand","Galeorhinus galeus",2013,"Ang","F",2,490.16954426374,3.92685136173864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7290","NZL05415M","CD","New Zealand","Galeorhinus galeus",2013,"Ang","M",2,369.59318310462,3.19914770063617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7291","NZL05416M","CD","New Zealand","Galeorhinus galeus",2014,"Ang","M",2,642.170277920556,4.81511379289665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7292","NZL05417F","CD","New Zealand",NA,1998,"SPN","F",3,1667.06812860033,10.3209959572819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7293","NZL05418F","CD","New Zealand",NA,1998,"SPN","F",3,1568.99142238139,9.86749632849408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7294","NZL05419F","CD","New Zealand",NA,1999,"SPN","F",3,1470.91393328411,9.3218826025785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7295","NZL05420F","CD","New Zealand",NA,1999,"SPN","F",3,1568.93590203651,9.74527045776649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7296","NZL05421F","CD","New Zealand",NA,1999,"SPN","F",3,1568.96351016131,9.92567034949948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7297","NZL05422F","CD","New Zealand",NA,2001,"SPN","F",3,1568.87243620333,9.84103076189077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7298","NZL05423F","CD","New Zealand",NA,2001,"SPN","F",3,1568.93035288064,9.86917308240683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7299","NZL05424F","CD","New Zealand",NA,2002,"SPN","F",3,1470.8389997025,9.24470220226389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7300","NZL05425F","CD","New Zealand",NA,2003,"SPN","F",3,1568.85936528609,9.74546735055432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7301","NZL05426F","CD","New Zealand",NA,2005,"SPN","F",3,1666.96220588401,10.3472165253325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7302","NZL05427F","CD","New Zealand",NA,2006,"SPN","F",3,2353.62321621756,13.9707586052726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7303","NZL05428F","CD","New Zealand",NA,2007,"SPN","F",3,2255.56486068658,13.3943903655681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7304","NZL05429F","CD","New Zealand",NA,2007,"SPN","F",3,1863.19454878643,11.3732945073082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7305","NZL05430NA","CD","New Zealand",NA,1998,"SPN",NA,1,318.584333946767,2.85563274725593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7306","NZL05431NA","CD","New Zealand",NA,1998,"SPN",NA,1,343.108696496376,3.0308318878613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7307","NZL05432NA","CD","New Zealand",NA,1999,"SPN",NA,1,215.642998878084,2.16776572892267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7308","NZL05433NA","CD","New Zealand",NA,1999,"SPN",NA,1,245.024874561843,2.36976995799471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7309","NZL05434NA","CD","New Zealand",NA,1999,"SPN",NA,1,235.264843082416,2.314812248093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7310","NZL05435NA","CD","New Zealand",NA,2001,"SPN",NA,1,235.253165025389,2.2851338219014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7311","NZL05436NA","CD","New Zealand",NA,2001,"SPN",NA,1,245.066728435961,2.36998788223778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7312","NZL05437NA","CD","New Zealand",NA,2002,"SPN",NA,1,245.054153705967,2.37100825146406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7313","NZL05438NA","CD","New Zealand",NA,2003,"SPN",NA,1,254.868684991019,2.4338227199612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7314","NZL05439NA","CD","New Zealand",NA,2005,"SPN",NA,1,313.677230048351,2.85657978912234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7315","NZL05440NA","CD","New Zealand",NA,2006,"SPN",NA,1,235.239389844329,2.30717056619201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7316","NZL05441NA","CD","New Zealand",NA,2007,"SPN",NA,1,313.703335606286,2.83575777291742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7317","NZL05442NA","CD","New Zealand",NA,2007,"SPN",NA,1,333.298572020693,2.96641230403484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"New Zealand","South"
"7318","DZA17232F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1421.82971155745,9.01214563346145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7319","DZA17233F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1490.46691609203,9.40082977740696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7320","DZA17234F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1569.00288049019,9.87530438242754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7321","DZA17235F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1568.89160080592,9.85159230565484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7322","DZA17236F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1510.12647526067,9.52635839047303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7323","DZA17237F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1617.93221620322,10.1127238422791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7324","TUN17238F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1382.54968216605,8.80795708684675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7325","DZA17239F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1176.74213824744,7.73588761619512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7326","DZA17240F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1451.20743896791,9.16011123488045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7327","DZA17241F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1470.84961599676,9.33891931083073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7328","DZA17242F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1470.85799938447,9.34027119000843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7329","DZA17243F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1774.91895102223,10.8855515228908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7330","TUN17244F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1549.35791296818,9.73083426878031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,35,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7331","DZA17245F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1412.06472538582,9.00877278493228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7332","DZA17246F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1460.95240600135,9.28301433727436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7333","DZA17247F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1470.84533693676,9.32073017432062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7334","TUN17248F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1657.19860483231,10.2763128760706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,47,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7335","TUN17249F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1706.24455127939,10.6035290822027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,39,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7336","TUN17250F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1951.41694067814,11.8474269964484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7337","TUN17251F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1382.58844595628,8.81609879049884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7338","TUN17252F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1402.20566493772,8.95104599966659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7339","TUN17253F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1402.15780780188,8.98982229814758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7340","TUN17254F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1568.90218524651,9.78587462279179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7341","TUN17255F","CC","Tunisia","Galeorhinus galeus",NA,NA,"F",3,1392.38770324997,8.84309753973194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7342","DZA17256F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1568.93932426081,9.8192652552802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7343","DZA17257F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1451.34357401167,9.22992244315825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7344","DZA17258F","CC","Algeria","Galeorhinus galeus",NA,NA,"F",3,1470.94820195707,9.26966388200491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7345","DZA17259M","CC","Algeria","Galeorhinus galeus",NA,NA,"M",2,497.047710217097,3.97578179503612,NA,NA,NA,NA,NA,1,41.37554585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
"7346","DZA17260M","CC","Algeria","Galeorhinus galeus",NA,NA,"M",2,554.86155208478,4.32067022671998,NA,NA,NA,NA,NA,1,43.92285298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Northeast Atlantic","North"
